0	60	50.36621094	24.5100415	0.002441406
0.820000053	60	60.68115234	24.5100415	0.002441406
1.810000062	60	60.68115234	24.5100415	0.002441406
2.909999967	60	60.68115234	24.47832031	0.002441406
3.850000024	60	60.68115234	24.5417627	0
4.830000043	60	60.68115234	24.5100415	0
5.879999995	60	60.62011719	24.5100415	0
6.810000062	60	60.68115234	24.60520508	0.002441406
7.850000024	60	60.68115234	24.5100415	0.002441406
8.899999976	60	60.68115234	24.57348389	0
9.830000043	60	60.68115234	24.60520508	0
10.82000005	60	60.68115234	24.63692627	0
11.86000001	60	60.68115234	24.63692627	0.002441406
12.85000002	60	60.68115234	24.70036865	0.002441406
13.89999998	60	60.68115234	24.73208984	0
14.88999999	60	60.68115234	24.8906958	0
15.82000005	60	60.68115234	24.82725342	0
16.86000001	60	60.68115234	24.82725342	0.002441406
17.90999997	60	60.68115234	24.70036865	0
18.84000003	60	60.68115234	24.79553223	0.002441406
19.88	60	60.68115234	24.76381104	0.002441406
20.87	60	60.68115234	24.79553223	0
21.86000001	60	60.68115234	24.82725342	0
22.89999998	60	60.68115234	24.98585937	0
23.84000003	60	60.68115234	24.79553223	0
24.88	60	60.68115234	24.8906958	0.002441406
25.87	60	60.68115234	24.8906958	0
26.86000001	60	60.62011719	24.92241699	0
27.89999998	60	60.68115234	25.01758057	0
28.88999999	60	60.68115234	25.08102295	0
29.82000005	60	60.43701172	25.01758057	0
30.87	60	60.68115234	24.92241699	0
31.86000001	60	60.68115234	25.04930176	0
32.89999998	60	60.68115234	24.95413818	0
33.88999999	60	60.68115234	25.01758057	0
34.88	60	60.68115234	25.01758057	0
35.87	60	60.68115234	25.17618652	0.002441406
36.86000001	60	60.68115234	25.08102295	0.002441406
37.89999998	60	60.68115234	25.20790771	0
38.88999999	60	60.7421875	25.17618652	0
39.88	60	60.68115234	25.14446533	0
40.86000001	60	60.68115234	25.20790771	0
41.85000002	60	60.68115234	25.14446533	0
42.89999998	60	60.68115234	25.33479248	0
43.88999999	60	60.68115234	25.46167725	0.002441406
44.87	60	60.68115234	25.23962891	0.002441406
45.86000001	60	60.68115234	25.23962891	0.002441406
46.85000002	60	60.68115234	25.17618652	0.002441406
47.89999998	60	60.68115234	25.30307129	0
48.88	60	60.68115234	24.92241699	0.002441406
49.87	60	60.68115234	25.30307129	0.002441406
50.86000001	60	60.68115234	25.14446533	0.002441406
51.89999998	60	60.68115234	25.36651367	0.002441406
52.88999999	60	60.68115234	25.30307129	0
53.88	60	60.68115234	25.39823486	0.002441406
54.87	60	60.68115234	25.30307129	0
55.86000001	60	60.68115234	25.36651367	0
56.89999998	60	60.68115234	25.39823486	0
57.88999999	60	60.68115234	25.33479248	0
58.88	60	60.68115234	25.36651367	0
59.87	60	60.68115234	25.46167725	0.002441406
60.86000001	60	60.62011719	25.49339844	0
61.89999998	60	60.68115234	25.46167725	0
62.88999999	60	60.68115234	25.42995605	0
63.88	60	60.68115234	25.49339844	0
64.87	60	60.7421875	25.52511963	0
65.86000001	60	60.68115234	25.52511963	0
66.89999998	60	60.68115234	25.6202832	0
67.88999999	60	60.7421875	25.68372559	0.002441406
68.88	60	60.68115234	25.55684082	0
69.87	60	60.37597656	25.55684082	0
70.85000002	60	60.68115234	25.58856201	0.002441406
71.89999998	60	60.68115234	25.6202832	0
72.88999999	60	60.68115234	25.65200439	0.002441406
73.88	60	60.68115234	25.58856201	0.002441406
74.86000001	60	60.86425781	25.55684082	0.002441406
75.85000002	60	60.68115234	25.68372559	0
76.89999998	60	60.68115234	25.71544678	0
77.88	60	60.68115234	25.68372559	0
78.87	60	60.68115234	25.6202832	0.002441406
79.86000001	60	60.68115234	25.65200439	0
80.85000002	60	60.68115234	25.65200439	0
81.88999999	60	60.68115234	25.68372559	0
82.88	60	60.68115234	25.74716797	0
83.87	60	60.68115234	25.74716797	0
84.86000001	60	60.68115234	25.77888916	0.002441406
85.85000002	60	60.68115234	25.74716797	0
86.88999999	60	60.68115234	25.77888916	0
87.88	60	60.68115234	25.68372559	0
88.87	60	60.68115234	25.77888916	0
89.86000001	60	60.68115234	25.81061035	0
90.85000002	60	60.68115234	25.77888916	0
91.88999999	60	60.68115234	25.81061035	0
92.88	60	60.68115234	25.84233154	0
93.87	60	60.68115234	25.77888916	0.002441406
94.86000001	60	60.68115234	25.84233154	0
95.85000002	60	60.49804688	25.74716797	0
96.88999999	60	60.86425781	25.81061035	0
97.88	60	60.62011719	25.90577393	0
98.87	60	60.68115234	25.84233154	0
